Record ID,Article Title,Summary,Source Name,Source Domain,Canonical URL,Published At,Author,Categories,Event Cluster ID,Source URL
news:202dd1136af96740,AI-assisted mushroom hunting is a recipe for a bad trip,Even the best model gets fungus identification right just 65% of the time - talk about a false friend,The Register Biting Tech News,theregister.com,https://theregister.com/offbeat/2026/09/02/ai-assisted-mushroom-hunting-is-a-recipe-for-a-bad-trip/5294060,2026-09-02T20:34:41Z,,AI Models,cluster:ev-384,https://www.theregister.com/offbeat/2026/09/02/ai-assisted-mushroom-hunting-is-a-recipe-for-a-bad-trip/5294060
news:bbb5841c93e65ba8,OpenClaw 2.0 pours glitter on slow-burning security dumpster fire,Making installation easier and putting a new wrapper on the interface while leaving most of the security to users is a recipe for more trouble with the popular agent harness,The Register Biting Tech News,theregister.com,https://theregister.com/ai-and-ml/2026/08/31/openclaw-20-pours-glitter-on-slow-burning-security-dumpster-fire/5293492,2026-08-31T19:13:31Z,,Agents | Policy & Security,cluster:ev-385,https://www.theregister.com/ai-and-ml/2026/08/31/openclaw-20-pours-glitter-on-slow-burning-security-dumpster-fire/5293492
news:e659e24fd69b1997,Microsoft's virtual intern Teams Facilitator will be late for the meeting,"Teams question detection bot postpones debut, will get 2-month extension to practice interrupting you",The Register Biting Tech News,theregister.com,https://theregister.com/ai-and-ml/2026/08/28/microsofts-virtual-intern-teams-facilitator-will-be-late-for-the-meeting/5293045,2026-08-28T10:29:00Z,,Companies,cluster:ev-386,https://www.theregister.com/ai-and-ml/2026/08/28/microsofts-virtual-intern-teams-facilitator-will-be-late-for-the-meeting/5293045
news:2bfbe493917d2665,"Salesforce boasts: 50% of bookings were from 'customers refilling the tank... they consume Flex Credits, they want more'","As SaaS giant gets a boost from Claudeforce, users might want to know how their AI use will be monetized",The Register Biting Tech News,theregister.com,https://theregister.com/software/2026/08/27/salesforce-boasts-50-of-bookings-were-from-customers-refilling-the-tank-they-consume-flex-credits-they-want-more/5292927,2026-08-27T13:56:54Z,,General AI,cluster:ev-387,https://www.theregister.com/software/2026/08/27/salesforce-boasts-50-of-bookings-were-from-customers-refilling-the-tank-they-consume-flex-credits-they-want-more/5292927
news:c5a3ad6272468a97,McKinsey says enterprise AI is finally 'on the road to ROI',"Fasten your seatbelt and empty that bladder: AI investment is rising, but reported enterprise earnings impact remains stubbornly flat",The Register Biting Tech News,theregister.com,https://theregister.com/ai-and-ml/2026/08/25/mckinsey-says-enterprise-ai-is-finally-on-the-road-to-roi/5292388,2026-08-25T17:44:49Z,,General AI,cluster:ev-388,https://www.theregister.com/ai-and-ml/2026/08/25/mckinsey-says-enterprise-ai-is-finally-on-the-road-to-roi/5292388
news:cc4f25aed91c0d3e,Canonical backs quest to translate mountains of C into safe Rust with AI,Bungs banknotes at Bristol boffins to find out if mature code survives the machine,The Register Biting Tech News,theregister.com,https://theregister.com/software/2026/08/24/canonical-backs-quest-to-translate-mountains-of-c-into-safe-rust-with-ai/5290959,2026-08-24T09:27:00Z,,General AI,cluster:ev-389,https://www.theregister.com/software/2026/08/24/canonical-backs-quest-to-translate-mountains-of-c-into-safe-rust-with-ai/5290959
news:372321c5da8ef84f,"Software should work, and talking about it needn't be boring",Bingeing the boxed set of binary bafflement,The Register Biting Tech News,theregister.com,https://theregister.com/columnists/2026/08/24/software-should-work-and-talking-about-it-neednt-be-boring/5290862,2026-08-24T08:31:00Z,,General AI,cluster:ev-390,https://www.theregister.com/columnists/2026/08/24/software-should-work-and-talking-about-it-neednt-be-boring/5290862
news:c60a282d382d6499,"Slack Code taps into collective vibe, puts AI agents into the group chat",Developers can now invite the whole team along for their quality time with the coding bot,The Register Biting Tech News,theregister.com,https://theregister.com/saas/2026/08/20/slack-code-taps-into-collective-vibe-puts-ai-agents-into-the-group-chat/5290413,2026-08-20T15:23:00Z,,General AI,cluster:ev-391,https://www.theregister.com/saas/2026/08/20/slack-code-taps-into-collective-vibe-puts-ai-agents-into-the-group-chat/5290413
news:016eac8a9be5db5f,Mozilla adds ad blocking to Firefox for iOS,"Experimental feature to block some, but not all, ads",The Register Biting Tech News,theregister.com,https://theregister.com/software/2026/08/17/mozilla-adds-ad-blocking-to-firefox-for-ios/5288585,2026-08-17T15:50:56Z,,General AI,cluster:ev-392,https://www.theregister.com/software/2026/08/17/mozilla-adds-ad-blocking-to-firefox-for-ios/5288585
news:64ba32b2075a7b84,Excel's Copilot function is headed for the Recycle Bin,Microsoft realizes the side pane should be enough for anyone,The Register Biting Tech News,theregister.com,https://theregister.com/ai-and-ml/2026/08/17/excels-copilot-function-is-headed-for-the-recycle-bin/5288327,2026-08-17T10:55:06Z,,Agents | Companies,cluster:ev-393,https://www.theregister.com/ai-and-ml/2026/08/17/excels-copilot-function-is-headed-for-the-recycle-bin/5288327
news:31153641476e1503,"Microsoft blames AI for delayed Exchange update, can’t say when it will arrive",Dealing with machine-made bug backlog makes it hard to find a moment to deliver promised subscription service,The Register Biting Tech News,theregister.com,https://theregister.com/software/2026/08/17/microsoft-blames-ai-for-delayed-exchange-update-cant-say-when-it-will-arrive/5288227,2026-08-17T02:31:58Z,,Companies,cluster:ev-394,https://www.theregister.com/software/2026/08/17/microsoft-blames-ai-for-delayed-exchange-update-cant-say-when-it-will-arrive/5288227
news:4195418de6daba49,OpenWALDO aims to blow the doors off proprietary AI training models,Contributors wanted: 167B transparent tokens have a long way to go against AI giants' trillions,The Register Biting Tech News,theregister.com,https://theregister.com/ai-and-ml/2026/08/12/openwaldo-aims-to-blow-the-doors-off-proprietary-ai-training-models/5286864,2026-08-12T16:57:33Z,,General AI,cluster:ev-395,https://www.theregister.com/ai-and-ml/2026/08/12/openwaldo-aims-to-blow-the-doors-off-proprietary-ai-training-models/5286864
news:d2dc3e3c2b6224c4,"Hey, big spender – OpenAI has a new SKU just for you","$125 a month? So, how good are those open-weight models getting, again?",The Register Biting Tech News,theregister.com,https://theregister.com/ai-and-ml/2026/08/10/hey-big-spender-openai-has-a-new-sku-just-for-you/5285727,2026-08-10T21:25:39Z,,Companies,cluster:ev-396,https://www.theregister.com/ai-and-ml/2026/08/10/hey-big-spender-openai-has-a-new-sku-just-for-you/5285727
news:a23d5aa216843e99,NEC tests parking tech that only starts charging once you exit your car,PLUS: Infosys to wear Crocs for a decade; Fujifilm may quit printers; 2GW datacenter debuts in western China; and more!,The Register Biting Tech News,theregister.com,https://theregister.com/software/2026/08/10/nec-tests-parking-tech-that-only-starts-charging-once-you-exit-your-car/5285245,2026-08-10T01:32:04Z,,General AI,cluster:ev-397,https://www.theregister.com/software/2026/08/10/nec-tests-parking-tech-that-only-starts-charging-once-you-exit-your-car/5285245
news:e59aea96f35cd33d,Humans in the loop miss a third of dangerous AI coding agent requests,"You wouldn't let Claude Code cat your AWS credentials or Kubernetes config on request, would you?",The Register Biting Tech News,theregister.com,https://theregister.com/ai-and-ml/2026/08/06/humans-in-the-loop-miss-a-third-of-dangerous-ai-coding-agent-requests/5284236,2026-08-06T16:44:29Z,,AI Models | Agents,cluster:ev-398,https://www.theregister.com/ai-and-ml/2026/08/06/humans-in-the-loop-miss-a-third-of-dangerous-ai-coding-agent-requests/5284236
news:39ec57b026cfc563,UK mulls making employers ask before installing bossware,"Proposals span AI productivity scores, keystroke logging, biometrics, and other ways to watch workers",The Register Biting Tech News,theregister.com,https://theregister.com/software/2026/08/04/uk-mulls-making-employers-ask-before-installing-bossware/5282440,2026-08-04T07:30:00Z,,General AI,cluster:ev-399,https://www.theregister.com/software/2026/08/04/uk-mulls-making-employers-ask-before-installing-bossware/5282440
news:f8bd0642a7064b12,Open source project fools AI scrapers with poisoned font,ShieldFont is available today if you've got copy that needs protecting,The Register Biting Tech News,theregister.com,https://theregister.com/ai-and-ml/2026/07/30/open-source-project-fools-ai-scrapers-with-poisoned-font/5281303,2026-07-30T17:19:23Z,,General AI,cluster:ev-400,https://www.theregister.com/ai-and-ml/2026/07/30/open-source-project-fools-ai-scrapers-with-poisoned-font/5281303
news:cf7796bbe3af6aef,Microsoft's cloud brings rain of revenue but modest M365 AI revenue harvest,Capex spending? What? Me worry?,The Register Biting Tech News,theregister.com,https://theregister.com/software/2026/07/30/microsoft-earnings-q4-26-cloud-brings-revenue-rain/5280798,2026-07-29T23:17:56Z,,Companies,cluster:ev-401,https://www.theregister.com/software/2026/07/30/microsoft-earnings-q4-26-cloud-brings-revenue-rain/5280798
news:8103401c19cb0c3c,Perplexity's tokenmaxxing Model Council gives you multiple bot perspectives,Up to 8 AI models running in the cloud weighing in on ambiguous business issues? Sounds affordable,The Register Biting Tech News,theregister.com,https://theregister.com/ai-and-ml/2026/07/28/perplexitys-tokenmaxxing-model-council-gives-you-multiple-bot-perspectives/5279972,2026-07-28T21:26:53Z,,AI Models,cluster:ev-402,https://www.theregister.com/ai-and-ml/2026/07/28/perplexitys-tokenmaxxing-model-council-gives-you-multiple-bot-perspectives/5279972
news:677e07c170aaf1d1,"College prof hides prompt to catch AI cheaters, finds human nature is pretty much as we thought",,The Register Biting Tech News,theregister.com,https://theregister.com/ai-and-ml/2026/07/28/college-prof-hides-prompt-to-catch-ai-cheaters-finds-human-nature-is-pretty-much-as-we-thought/5279864,2026-07-28T16:20:00Z,,Generative AI,cluster:ev-403,https://www.theregister.com/ai-and-ml/2026/07/28/college-prof-hides-prompt-to-catch-ai-cheaters-finds-human-nature-is-pretty-much-as-we-thought/5279864
news:340016505ca32004,Leading AI models (even Grok) are all a bunch of leftist punks,AI seems to have a liberal bias,The Register Biting Tech News,theregister.com,https://theregister.com/ai-and-ml/2026/07/27/leading-ai-models-even-grok-are-all-a-bunch-of-leftist-punks/5279208,2026-07-27T22:05:00Z,,General AI,cluster:ev-404,https://www.theregister.com/ai-and-ml/2026/07/27/leading-ai-models-even-grok-are-all-a-bunch-of-leftist-punks/5279208
news:42f51aacf0cde445,"OpenAI won't let some customers export their chats, but this tool will","ChatGPT Business and Enterprise users lack the standard chat export option, so third-party utilities like scrapemychats fill the gap",The Register Biting Tech News,theregister.com,https://theregister.com/ai-and-ml/2026/07/23/openai-wont-let-some-customers-export-their-chats-but-this-tool-will/5277795,2026-07-23T20:48:39Z,,Companies,cluster:ev-405,https://www.theregister.com/ai-and-ml/2026/07/23/openai-wont-let-some-customers-export-their-chats-but-this-tool-will/5277795
news:180e467e75597aeb,"IBM insists AI didn't kill software deals, just delayed them",Big Blue says customers postponed rather than abandoned major purchases as hardware soaked up enterprise budgets,The Register Biting Tech News,theregister.com,https://theregister.com/software/2026/07/23/ibm-insists-ai-didnt-kill-software-deals-just-delayed-them/5276977,2026-07-23T11:34:42Z,,General AI,cluster:ev-406,https://www.theregister.com/software/2026/07/23/ibm-insists-ai-didnt-kill-software-deals-just-delayed-them/5276977
